お会計額より１０％ＯＦＦ,カラオケＳｏｕｎｄ　Ｊｏｙ　大宮東口店,さいたま市大宮区大門町１－３　鍵利ビル２Ｆ,１１時３０分～１８時００分,無休
ランチ時、にぎり９貫または１１貫をご注文の方に、イクラかウニを１貫サービス！夜は１０％ＯＦＦ！,～活きに和みに～豊鮨,さいたま市大宮区桜木町１－４－３　いちまるきゅうビル中１Ｆ,１１：００～１４：００／１７：００～２３：００,月曜日
お子様スープサービス,南フランス料理　プロヴァンスヴェール,さいたま市大宮区大門町３－５０　ＶＩＰロイヤル氷川台Ｂ１,１１：３０～１５：４５（Ｌ．Ｏ１４：３０）／１８：００～２４：００（Ｌ．Ｏ２３：００）,月曜日（祝日の場合は営業）
２人で仲良しセット３，０００円（串焼き７本＋ドリンク２枚を２セット）,やきとり大野屋,さいたま市大宮区仲町１－２９,１６時３０分～２３時３０分,日曜日
お一人様、生ビール（中）またはソフトドリンク１杯サービス,ホルモン若大将,さいたま市大宮区大門町２－１０８,１７時００分～２３時００分,日曜日
トッピング１品サービス,鉄板大名,さいたま市大宮区宮町２－８－２５－２Ｆ,１７時００分～０時００分,毎週火曜日（火曜日が祝日・祝前日は除く）
小学生以下のお子様にアイスサービス,炭火焼肉　蔵,さいたま市大宮区桜木町４－８９２,１７時００分～２３時００分,無休
味付け煮玉子１個サービス,らぅ麺ガラ喰楽学校,さいたま市大宮区桜木町１－４－３－１Ｆ,１１時００分～２５時００分,なし
ワンドリンク＋デザートサービス,五大陸ダイニング　オモプラッタ,さいたま市大宮区桜木町２－１６１－２　ＹＫビル２Ｆ,１１時３０分～２４時００分,無休
ソフトドリンク無料（何杯でもＯＫ）,煉　大宮店,さいたま市大宮区桜木町１－１０－１５　シーノ大宮センタープラザ１Ｆ,＊＊＊,日・祝日
カード提示のお客様に限り「おまかせデザート」１品サービス※「おまかせデザート」のみのご注文は承れません。,地中海料理　フェスティーノ　（株）道山閣,さいたま市大宮区大成町２－３９７（道山閣別館）,１１時３０分～２１時３０分,毎週水曜日　※変更の場合有
【要予約】お会計１０％ＯＦＦ（※金・土・祝前日ご利用不可）※５，０００円以上会計時（割引上限３，０００円）※コース利用不可※他券併用不可,コリアンダイニング（韓国家庭料理）クオンズ大宮店,さいたま市大宮区仲町２－４３－１　ＣＯＭＯ　ＯＭＩＹＡ　５Ｆ,月～木・日・祝　１７：００～２３：００（Ｌ．Ｏ．２２：００）　／　金・土・祝前　１７：００～２４：００（Ｌ．Ｏ．２３：００）,無休
お子様にソフトドリンクサービス,ビストロ　ボナペティ,さいたま市大宮区宮町１－８２,１１：３０～２３：００（昼休み１５：００～１７：３０）,火曜日
コース料理のお客様５％割引［協賛開始日：平成１９年７月１日］,本格的関西割烹　鈴善,さいたま市大宮区仲町１－９４　２Ｆ,１７時００分～２４時００分,日曜日（予約すれば日曜日も営業）
優待カードを提示し、お１人様１，０００円以上ご注文頂いた方にミニソフトドリンク１杯サービス　※小学生以下のお子様限定（ウーロン茶、オレンジジュース、グレープフルーツジュースの中から１品）,広島風お好み焼　宮,さいたま市大宮区錦町６３０　ルミネ２　４Ｆ,１１時００分～２２時００分,ルミネ大宮に準ずる
お会計から１０％ＯＦＦ　（上限４，０００円）,鶏匠比内や　宮町店,さいたま市大宮区宮町１－７０　ウエストサイド通り,１６時００分～２３時３０分,月曜日
カード提示のお客様に限り「ミニうどん」１杯サービス※「ミニうどん」のみのご注文は承れません。,道山閣（どうざんかく）,さいたま市大宮区大成町２－３９７,１０時００分～２２時００分,不定休
優待カードを提示し、お１人様７００円以上ご注文頂いた方にソフトドリンク１杯サービス　※小学生以下のお子様限定（アイスウーロン茶、オレンジジュース、グレープフルーツジュースの中から１品）,甘味屋田むら,さいたま市大宮区錦町６３０　ルミネ２　１Ｆ,１０時００分～２１時００分,ルミネ大宮に準ずる
１，５００円（税込）以上お買上げで５％ＯＦＦ,京鳥　ルミネ大宮店,さいたま市大宮区錦町６３０,１０：００～２１：００,ルミネ休館日に準ずる
優待カード提示で、ケーキサービス,手作りの店　リレント,さいたま市大宮区東町２－２８９－１　グリーンビル１０１,９時００分～１８時００分,不定休
室料２０％ＯＦＦ、もしくは小学生以下のお子様室料無料,カサビーノ大宮店,さいたま市大宮区仲町２－４３－１　ＣＯＭＯＯＭＩＹＡ６Ｆ,０：００～２４：００（２４時間営業）,年中無休
お会計時にパパ・ママ応援ショップ優待カード提示でお子様（小学生以下）におもちゃプレゼント！,大阪梅田お好み焼き本舗　大宮浅間町店,さいたま市大宮区浅間町２－３０５－１,１１時３０分～２３時００分,無休（１２／３１、１／１は休業）
会計時に１００円値引き,こめらく　みんなでお茶漬け日和。,さいたま市大宮区吉敷町４－２６３－１　コクーン２　３階,１０：００～２１：００（ＬＯ２０：３０）,不定休（コクーンシティに準ずる）
ソフトドリンクサービス,氷川まんまる,さいたま市大宮区吉敷町４－１０１,１１：００～２１：００,毎週水曜日
